timestamp,power_W
2025-11-13 10:50:28.925659,23.39
2025-11-13 10:50:29.925659,21.17
2025-11-13 10:50:30.925659,19.77
2025-11-13 10:50:31.925659,14.71
2025-11-13 10:50:32.925659,19.55
2025-11-13 10:50:33.925659,8.53
2025-11-13 10:50:34.925659,7.81
2025-11-13 10:50:35.925659,7.11
2025-11-13 10:50:36.925659,8.32
2025-11-13 10:50:37.925659,10.3
2025-11-13 10:50:38.925659,8.17
2025-11-13 10:50:39.925659,9.69
2025-11-13 10:50:40.925659,8.5
2025-11-13 10:50:41.925659,5.86
2025-11-13 10:50:42.925659,6.66
2025-11-13 10:50:43.925659,9.55
2025-11-13 10:50:44.925659,9.95
2025-11-13 10:50:45.925659,8.82
2025-11-13 10:50:46.925659,9.38
2025-11-13 10:50:47.925659,9.08
2025-11-13 10:50:48.925659,8.78
2025-11-13 10:50:49.925659,11.13
2025-11-13 10:50:50.925659,9.67
2025-11-13 10:50:51.925659,9.25
2025-11-13 10:50:52.925659,10.01
2025-11-13 10:50:53.925659,11.79
2025-11-13 10:50:54.925659,8.47
2025-11-13 10:50:55.925659,8.51
2025-11-13 10:50:56.925659,9.27
2025-11-13 10:50:57.925659,8.7
2025-11-13 10:50:58.925659,74.34
2025-11-13 10:50:59.925659,37.59
2025-11-13 10:51:00.925659,57.67
2025-11-13 10:51:01.925659,58.47
2025-11-13 10:51:02.925659,62.19
2025-11-13 10:51:03.925659,57.19
2025-11-13 10:51:04.925659,46.56
2025-11-13 10:51:05.925659,56.9
2025-11-13 10:51:06.925659,60.68
2025-11-13 10:51:07.925659,74.16
2025-11-13 10:51:08.925659,75.3
2025-11-13 10:51:09.925659,80.82
2025-11-13 10:51:10.925659,46.37
2025-11-13 10:51:11.925659,68.36
2025-11-13 10:51:12.925659,89.51
2025-11-13 10:51:13.925659,86.83
2025-11-13 10:51:14.925659,73.93
2025-11-13 10:51:15.925659,76.0
2025-11-13 10:51:16.925659,52.68
2025-11-13 10:51:17.925659,36.41
2025-11-13 10:51:18.925659,75.01
2025-11-13 10:51:19.925659,55.6
2025-11-13 10:51:20.925659,58.18
2025-11-13 10:51:21.925659,72.33
2025-11-13 10:51:22.925659,55.05
2025-11-13 10:51:23.925659,72.62
2025-11-13 10:51:24.925659,61.38
2025-11-13 10:51:25.925659,45.26
2025-11-13 10:51:26.925659,56.23
2025-11-13 10:51:27.925659,74.96
2025-11-13 10:51:28.925659,61.78
2025-11-13 10:51:29.925659,48.78
2025-11-13 10:51:30.925659,67.71
2025-11-13 10:51:31.925659,61.98
2025-11-13 10:51:32.925659,77.59
2025-11-13 10:51:33.925659,55.19
2025-11-13 10:51:34.925659,60.94
2025-11-13 10:51:35.925659,56.97
2025-11-13 10:51:36.925659,52.93
2025-11-13 10:51:37.925659,67.77
2025-11-13 10:51:38.925659,58.39
2025-11-13 10:51:39.925659,54.72
2025-11-13 10:51:40.925659,63.29
2025-11-13 10:51:41.925659,55.65
2025-11-13 10:51:42.925659,68.99
2025-11-13 10:51:43.925659,63.86
2025-11-13 10:51:44.925659,39.31
2025-11-13 10:51:45.925659,63.19
2025-11-13 10:51:46.925659,51.07
2025-11-13 10:51:47.925659,0.0
2025-11-13 10:51:48.925659,0.0
2025-11-13 10:51:49.925659,0.0
2025-11-13 10:51:50.925659,0.0
2025-11-13 10:51:51.925659,0.0
2025-11-13 10:51:52.925659,0.0
2025-11-13 10:51:53.925659,0.0
2025-11-13 10:51:54.925659,0.0
2025-11-13 10:51:55.925659,0.0
2025-11-13 10:51:56.925659,0.0
2025-11-13 10:51:57.925659,0.0
2025-11-13 10:51:58.925659,0.0
2025-11-13 10:51:59.925659,0.0
2025-11-13 10:52:00.925659,0.0
2025-11-13 10:52:01.925659,0.0
2025-11-13 10:52:02.925659,0.0
2025-11-13 10:52:03.925659,0.0
2025-11-13 10:52:04.925659,0.0
2025-11-13 10:52:05.925659,0.0
2025-11-13 10:52:06.925659,0.0
2025-11-13 10:52:07.925659,0.0
2025-11-13 10:52:08.925659,0.0
2025-11-13 10:52:09.925659,0.0
2025-11-13 10:52:10.925659,0.0
2025-11-13 10:52:11.925659,0.0
2025-11-13 10:52:12.925659,0.0
2025-11-13 10:52:13.925659,0.0
2025-11-13 10:52:14.925659,0.0
2025-11-13 10:52:15.925659,0.0
2025-11-13 10:52:16.925659,0.0
2025-11-13 10:52:17.925659,52.27
2025-11-13 10:52:18.925659,57.49
2025-11-13 10:52:19.925659,59.39
2025-11-13 10:52:20.925659,36.31
2025-11-13 10:52:21.925659,51.38
2025-11-13 10:52:22.925659,52.52
2025-11-13 10:52:23.925659,74.45
2025-11-13 10:52:24.925659,51.57
2025-11-13 10:52:25.925659,55.29
2025-11-13 10:52:26.925659,65.17
2025-11-13 10:52:27.925659,70.93
2025-11-13 10:52:28.925659,144.96
2025-11-13 10:52:29.925659,89.63
2025-11-13 10:52:30.925659,120.72
2025-11-13 10:52:31.925659,128.11
2025-11-13 10:52:32.925659,131.61
2025-11-13 10:52:33.925659,170.78
2025-11-13 10:52:34.925659,118.57
2025-11-13 10:52:35.925659,109.93
2025-11-13 10:52:36.925659,68.58
2025-11-13 10:52:37.925659,135.68
2025-11-13 10:52:38.925659,98.91
2025-11-13 10:52:39.925659,139.36
2025-11-13 10:52:40.925659,119.35
2025-11-13 10:52:41.925659,95.54
2025-11-13 10:52:42.925659,137.36
2025-11-13 10:52:43.925659,152.23
2025-11-13 10:52:44.925659,118.38
2025-11-13 10:52:45.925659,134.38
2025-11-13 10:52:46.925659,134.17
2025-11-13 10:52:47.925659,140.71
2025-11-13 10:52:48.925659,112.28
2025-11-13 10:52:49.925659,125.95
2025-11-13 10:52:50.925659,136.44
2025-11-13 10:52:51.925659,109.04
2025-11-13 10:52:52.925659,114.32
2025-11-13 10:52:53.925659,105.29
2025-11-13 10:52:54.925659,120.41
2025-11-13 10:52:55.925659,134.18
2025-11-13 10:52:56.925659,126.51
2025-11-13 10:52:57.925659,136.88
2025-11-13 10:52:58.925659,138.81
2025-11-13 10:52:59.925659,128.5
2025-11-13 10:53:00.925659,99.96
2025-11-13 10:53:01.925659,132.02
2025-11-13 10:53:02.925659,131.16
2025-11-13 10:53:03.925659,97.91
2025-11-13 10:53:04.925659,140.87
2025-11-13 10:53:05.925659,140.06
2025-11-13 10:53:06.925659,109.69
2025-11-13 10:53:07.925659,112.79
2025-11-13 10:53:08.925659,83.99
2025-11-13 10:53:09.925659,104.88
2025-11-13 10:53:10.925659,98.7
2025-11-13 10:53:11.925659,145.39
2025-11-13 10:53:12.925659,130.87
2025-11-13 10:53:13.925659,110.12
2025-11-13 10:53:14.925659,137.32
2025-11-13 10:53:15.925659,111.6
2025-11-13 10:53:16.925659,116.42
2025-11-13 10:53:17.925659,65.22
2025-11-13 10:53:18.925659,73.17
2025-11-13 10:53:19.925659,70.75
2025-11-13 10:53:20.925659,73.09
2025-11-13 10:53:21.925659,49.42
2025-11-13 10:53:22.925659,68.48
2025-11-13 10:53:23.925659,52.34
2025-11-13 10:53:24.925659,48.45
2025-11-13 10:53:25.925659,78.26
2025-11-13 10:53:26.925659,73.5
2025-11-13 10:53:27.925659,53.32
2025-11-13 10:53:28.925659,68.19
2025-11-13 10:53:29.925659,55.55
2025-11-13 10:53:30.925659,52.8
2025-11-13 10:53:31.925659,62.78
2025-11-13 10:53:32.925659,75.96
2025-11-13 10:53:33.925659,58.49
2025-11-13 10:53:34.925659,105.85
2025-11-13 10:53:35.925659,131.22
2025-11-13 10:53:36.925659,124.24
2025-11-13 10:53:37.925659,1127.1
2025-11-13 10:53:38.925659,1012.15
2025-11-13 10:53:39.925659,815.43
2025-11-13 10:53:40.925659,1191.99
2025-11-13 10:53:41.925659,712.03
2025-11-13 10:53:42.925659,811.52
2025-11-13 10:53:43.925659,871.38
2025-11-13 10:53:44.925659,847.83
2025-11-13 10:53:45.925659,970.08
2025-11-13 10:53:46.925659,1168.56
2025-11-13 10:53:47.925659,937.8
2025-11-13 10:53:48.925659,834.76
2025-11-13 10:53:49.925659,1338.3
2025-11-13 10:53:50.925659,1141.65
2025-11-13 10:53:51.925659,0.0
2025-11-13 10:53:52.925659,0.0
2025-11-13 10:53:53.925659,0.0
2025-11-13 10:53:54.925659,0.0
2025-11-13 10:53:55.925659,0.0
2025-11-13 10:53:56.925659,0.0
2025-11-13 10:53:57.925659,0.0
2025-11-13 10:53:58.925659,0.0
2025-11-13 10:53:59.925659,0.0
2025-11-13 10:54:00.925659,0.0
2025-11-13 10:54:01.925659,0.0
2025-11-13 10:54:02.925659,0.0
2025-11-13 10:54:03.925659,0.0
2025-11-13 10:54:04.925659,0.0
2025-11-13 10:54:05.925659,0.0
2025-11-13 10:54:06.925659,0.0
2025-11-13 10:54:07.925659,0.0
2025-11-13 10:54:08.925659,1036.43
2025-11-13 10:54:09.925659,921.49
2025-11-13 10:54:10.925659,1144.41
2025-11-13 10:54:11.925659,974.9
2025-11-13 10:54:12.925659,1140.92
2025-11-13 10:54:13.925659,578.43
2025-11-13 10:54:14.925659,1024.03
2025-11-13 10:54:15.925659,1057.54
2025-11-13 10:54:16.925659,1151.3
2025-11-13 10:54:17.925659,1049.01
2025-11-13 10:54:18.925659,812.64
2025-11-13 10:54:19.925659,1010.88
2025-11-13 10:54:20.925659,916.18
2025-11-13 10:54:21.925659,1041.77
2025-11-13 10:54:22.925659,1006.89
2025-11-13 10:54:23.925659,953.91
2025-11-13 10:54:24.925659,828.48
2025-11-13 10:54:25.925659,1030.04
2025-11-13 10:54:26.925659,1074.62
2025-11-13 10:54:27.925659,938.08
2025-11-13 10:54:28.925659,960.81
2025-11-13 10:54:29.925659,1013.59
2025-11-13 10:54:30.925659,1070.78
2025-11-13 10:54:31.925659,790.83
2025-11-13 10:54:32.925659,949.08
2025-11-13 10:54:33.925659,928.21
2025-11-13 10:54:34.925659,1052.01
2025-11-13 10:54:35.925659,933.42
2025-11-13 10:54:36.925659,924.47
2025-11-13 10:54:37.925659,1135.24
2025-11-13 10:54:38.925659,1131.39
2025-11-13 10:54:39.925659,662.04
2025-11-13 10:54:40.925659,1022.58
2025-11-13 10:54:41.925659,922.87
2025-11-13 10:54:42.925659,1004.35
2025-11-13 10:54:43.925659,1045.93
2025-11-13 10:54:44.925659,974.1
2025-11-13 10:54:45.925659,22.15
2025-11-13 10:54:46.925659,21.76
2025-11-13 10:54:47.925659,19.01
2025-11-13 10:54:48.925659,23.73
2025-11-13 10:54:49.925659,27.71
2025-11-13 10:54:50.925659,18.86
2025-11-13 10:54:51.925659,19.77
2025-11-13 10:54:52.925659,20.86
2025-11-13 10:54:53.925659,20.06
2025-11-13 10:54:54.925659,20.37
2025-11-13 10:54:55.925659,18.43
2025-11-13 10:54:56.925659,26.16
2025-11-13 10:54:57.925659,15.05
2025-11-13 10:54:58.925659,17.68
2025-11-13 10:54:59.925659,23.1
2025-11-13 10:55:00.925659,18.19
2025-11-13 10:55:01.925659,22.58
2025-11-13 10:55:02.925659,21.34
2025-11-13 10:55:03.925659,16.07
2025-11-13 10:55:04.925659,23.13
2025-11-13 10:55:05.925659,19.91
2025-11-13 10:55:06.925659,22.38
2025-11-13 10:55:07.925659,23.56
2025-11-13 10:55:08.925659,18.74
2025-11-13 10:55:09.925659,21.53
2025-11-13 10:55:10.925659,19.35
2025-11-13 10:55:11.925659,23.42
2025-11-13 10:55:12.925659,19.2
2025-11-13 10:55:13.925659,18.59
2025-11-13 10:55:14.925659,22.75
2025-11-13 10:55:15.925659,20.27
2025-11-13 10:55:16.925659,23.65
2025-11-13 10:55:17.925659,20.78
2025-11-13 10:55:18.925659,21.44
2025-11-13 10:55:19.925659,20.18
2025-11-13 10:55:20.925659,17.94
2025-11-13 10:55:21.925659,15.67
2025-11-13 10:55:22.925659,24.99
2025-11-13 10:55:23.925659,18.72
2025-11-13 10:55:24.925659,24.25
2025-11-13 10:55:25.925659,18.1
2025-11-13 10:55:26.925659,19.06
2025-11-13 10:55:27.925659,16.61
2025-11-13 10:55:28.925659,20.85
2025-11-13 10:55:29.925659,13.12
2025-11-13 10:55:30.925659,19.24
2025-11-13 10:55:31.925659,21.97
2025-11-13 10:55:32.925659,15.81
2025-11-13 10:55:33.925659,14.33
2025-11-13 10:55:34.925659,22.6
2025-11-13 10:55:35.925659,18.23
2025-11-13 10:55:36.925659,16.82
2025-11-13 10:55:37.925659,18.83
2025-11-13 10:55:38.925659,17.87
2025-11-13 10:55:39.925659,23.43
2025-11-13 10:55:40.925659,17.0
2025-11-13 10:55:41.925659,21.29
2025-11-13 10:55:42.925659,20.05
2025-11-13 10:55:43.925659,20.15
2025-11-13 10:55:44.925659,23.36
2025-11-13 10:55:45.925659,17.33
2025-11-13 10:55:46.925659,24.85
2025-11-13 10:55:47.925659,19.9
2025-11-13 10:55:48.925659,22.91
2025-11-13 10:55:49.925659,20.7
2025-11-13 10:55:50.925659,18.94
2025-11-13 10:55:51.925659,14.6
2025-11-13 10:55:52.925659,16.19
2025-11-13 10:55:53.925659,13.07
2025-11-13 10:55:54.925659,26.63
2025-11-13 10:55:55.925659,21.55
2025-11-13 10:55:56.925659,22.64
2025-11-13 10:55:57.925659,21.57
2025-11-13 10:55:58.925659,20.43
2025-11-13 10:55:59.925659,23.64
2025-11-13 10:56:00.925659,20.36
2025-11-13 10:56:01.925659,14.17
2025-11-13 10:56:02.925659,24.48
2025-11-13 10:56:03.925659,16.77
2025-11-13 10:56:04.925659,19.7
2025-11-13 10:56:05.925659,20.19
2025-11-13 10:56:06.925659,15.1
2025-11-13 10:56:07.925659,18.91
2025-11-13 10:56:08.925659,19.64
2025-11-13 10:56:09.925659,14.67
2025-11-13 10:56:10.925659,21.25
2025-11-13 10:56:11.925659,12.89
2025-11-13 10:56:12.925659,18.15
2025-11-13 10:56:13.925659,23.27
2025-11-13 10:56:14.925659,24.99
2025-11-13 10:56:15.925659,17.77
2025-11-13 10:56:16.925659,24.55
2025-11-13 10:56:17.925659,21.49
2025-11-13 10:56:18.925659,15.86
2025-11-13 10:56:19.925659,16.13
2025-11-13 10:56:20.925659,18.53
2025-11-13 10:56:21.925659,20.65
2025-11-13 10:56:22.925659,20.13
2025-11-13 10:56:23.925659,20.5
2025-11-13 10:56:24.925659,18.22
2025-11-13 10:56:25.925659,19.88
2025-11-13 10:56:26.925659,21.75
2025-11-13 10:56:27.925659,19.85
2025-11-13 10:56:28.925659,17.74
2025-11-13 10:56:29.925659,14.14
2025-11-13 10:56:30.925659,23.58
2025-11-13 10:56:31.925659,20.41
2025-11-13 10:56:32.925659,22.49
2025-11-13 10:56:33.925659,0.0
2025-11-13 10:56:34.925659,0.0
2025-11-13 10:56:35.925659,0.0
2025-11-13 10:56:36.925659,0.0
2025-11-13 10:56:37.925659,0.0
2025-11-13 10:56:38.925659,0.0
2025-11-13 10:56:39.925659,0.0
2025-11-13 10:56:40.925659,0.0
2025-11-13 10:56:41.925659,0.0
2025-11-13 10:56:42.925659,0.0
2025-11-13 10:56:43.925659,0.0
2025-11-13 10:56:44.925659,0.0
2025-11-13 10:56:45.925659,0.0
2025-11-13 10:56:46.925659,0.0
2025-11-13 10:56:47.925659,0.0
2025-11-13 10:56:48.925659,0.0
2025-11-13 10:56:49.925659,0.0
2025-11-13 10:56:50.925659,0.0
2025-11-13 10:56:51.925659,0.0
2025-11-13 10:56:52.925659,0.0
2025-11-13 10:56:53.925659,0.0
2025-11-13 10:56:54.925659,0.0
2025-11-13 10:56:55.925659,0.0
2025-11-13 10:56:56.925659,0.0
2025-11-13 10:56:57.925659,0.0
2025-11-13 10:56:58.925659,0.0
2025-11-13 10:56:59.925659,0.0
2025-11-13 10:57:00.925659,0.0
2025-11-13 10:57:01.925659,0.0
2025-11-13 10:57:02.925659,0.0
2025-11-13 10:57:03.925659,0.0
2025-11-13 10:57:04.925659,0.0
2025-11-13 10:57:05.925659,0.0
2025-11-13 10:57:06.925659,0.0
2025-11-13 10:57:07.925659,0.0
2025-11-13 10:57:08.925659,0.0
2025-11-13 10:57:09.925659,0.0
2025-11-13 10:57:10.925659,0.0
2025-11-13 10:57:11.925659,0.0
2025-11-13 10:57:12.925659,0.0
2025-11-13 10:57:13.925659,0.0
2025-11-13 10:57:14.925659,0.0
2025-11-13 10:57:15.925659,0.0
2025-11-13 10:57:16.925659,0.0
2025-11-13 10:57:17.925659,0.0
2025-11-13 10:57:18.925659,0.0
2025-11-13 10:57:19.925659,0.0
2025-11-13 10:57:20.925659,0.0
2025-11-13 10:57:21.925659,0.0
2025-11-13 10:57:22.925659,0.0
2025-11-13 10:57:23.925659,0.0
2025-11-13 10:57:24.925659,0.0
2025-11-13 10:57:25.925659,0.0
2025-11-13 10:57:26.925659,0.0
2025-11-13 10:57:27.925659,0.0
2025-11-13 10:57:28.925659,0.0
2025-11-13 10:57:29.925659,0.0
2025-11-13 10:57:30.925659,0.0
2025-11-13 10:57:31.925659,8.87
2025-11-13 10:57:32.925659,6.78
2025-11-13 10:57:33.925659,8.62
2025-11-13 10:57:34.925659,10.64
2025-11-13 10:57:35.925659,8.84
2025-11-13 10:57:36.925659,9.52
2025-11-13 10:57:37.925659,8.03
2025-11-13 10:57:38.925659,9.38
2025-11-13 10:57:39.925659,9.5
2025-11-13 10:57:40.925659,9.05
2025-11-13 10:57:41.925659,10.22
2025-11-13 10:57:42.925659,10.02
2025-11-13 10:57:43.925659,7.64
2025-11-13 10:57:44.925659,9.05
2025-11-13 10:57:45.925659,9.51
2025-11-13 10:57:46.925659,6.8
2025-11-13 10:57:47.925659,6.44
2025-11-13 10:57:48.925659,11.35
2025-11-13 10:57:49.925659,8.69
2025-11-13 10:57:50.925659,9.52
2025-11-13 10:57:51.925659,8.94
2025-11-13 10:57:52.925659,6.33
2025-11-13 10:57:53.925659,8.98
2025-11-13 10:57:54.925659,5.66
2025-11-13 10:57:55.925659,7.11
2025-11-13 10:57:56.925659,20.51
2025-11-13 10:57:57.925659,26.62
2025-11-13 10:57:58.925659,16.55
2025-11-13 10:57:59.925659,21.66
2025-11-13 10:58:00.925659,22.9
2025-11-13 10:58:01.925659,18.16
2025-11-13 10:58:02.925659,15.17
2025-11-13 10:58:03.925659,20.56
2025-11-13 10:58:04.925659,18.53
2025-11-13 10:58:05.925659,18.41
2025-11-13 10:58:06.925659,17.39
2025-11-13 10:58:07.925659,19.28
2025-11-13 10:58:08.925659,19.19
2025-11-13 10:58:09.925659,18.21
2025-11-13 10:58:10.925659,16.44
2025-11-13 10:58:11.925659,17.02
2025-11-13 10:58:12.925659,14.71
2025-11-13 10:58:13.925659,20.83
2025-11-13 10:58:14.925659,16.8
2025-11-13 10:58:15.925659,138.24
2025-11-13 10:58:16.925659,143.39
2025-11-13 10:58:17.925659,115.48
2025-11-13 10:58:18.925659,124.9
2025-11-13 10:58:19.925659,133.96
2025-11-13 10:58:20.925659,114.48
2025-11-13 10:58:21.925659,113.25
2025-11-13 10:58:22.925659,74.09
2025-11-13 10:58:23.925659,113.99
2025-11-13 10:58:24.925659,104.63
2025-11-13 10:58:25.925659,93.97
2025-11-13 10:58:26.925659,133.19
2025-11-13 10:58:27.925659,131.02
2025-11-13 10:58:28.925659,121.46
2025-11-13 10:58:29.925659,105.13
2025-11-13 10:58:30.925659,117.75
2025-11-13 10:58:31.925659,134.19
2025-11-13 10:58:32.925659,119.63
2025-11-13 10:58:33.925659,128.79
2025-11-13 10:58:34.925659,118.92
2025-11-13 10:58:35.925659,122.89
2025-11-13 10:58:36.925659,121.31
2025-11-13 10:58:37.925659,121.14
2025-11-13 10:58:38.925659,102.55
2025-11-13 10:58:39.925659,151.19
2025-11-13 10:58:40.925659,105.17
2025-11-13 10:58:41.925659,143.02
2025-11-13 10:58:42.925659,151.55
2025-11-13 10:58:43.925659,120.79
2025-11-13 10:58:44.925659,116.73
2025-11-13 10:58:45.925659,140.33
2025-11-13 10:58:46.925659,108.32
2025-11-13 10:58:47.925659,122.8
2025-11-13 10:58:48.925659,105.96
2025-11-13 10:58:49.925659,122.78
2025-11-13 10:58:50.925659,140.67
2025-11-13 10:58:51.925659,115.82
2025-11-13 10:58:52.925659,148.25
2025-11-13 10:58:53.925659,115.93
2025-11-13 10:58:54.925659,112.72
2025-11-13 10:58:55.925659,149.67
2025-11-13 10:58:56.925659,147.66
2025-11-13 10:58:57.925659,108.46
2025-11-13 10:58:58.925659,102.72
2025-11-13 10:58:59.925659,116.38
2025-11-13 10:59:00.925659,158.87
2025-11-13 10:59:01.925659,102.52
2025-11-13 10:59:02.925659,131.62
2025-11-13 10:59:03.925659,133.08
2025-11-13 10:59:04.925659,149.54
2025-11-13 10:59:05.925659,141.93
2025-11-13 10:59:06.925659,135.04
2025-11-13 10:59:07.925659,71.74
2025-11-13 10:59:08.925659,66.69
2025-11-13 10:59:09.925659,51.22
2025-11-13 10:59:10.925659,68.92
2025-11-13 10:59:11.925659,41.94
2025-11-13 10:59:12.925659,55.79
2025-11-13 10:59:13.925659,51.82
2025-11-13 10:59:14.925659,55.83
2025-11-13 10:59:15.925659,52.9
2025-11-13 10:59:16.925659,55.7
2025-11-13 10:59:17.925659,1110.01
2025-11-13 10:59:18.925659,1063.63
2025-11-13 10:59:19.925659,1025.41
2025-11-13 10:59:20.925659,1138.7
2025-11-13 10:59:21.925659,935.06
2025-11-13 10:59:22.925659,1062.6
2025-11-13 10:59:23.925659,1258.04
2025-11-13 10:59:24.925659,1032.34
2025-11-13 10:59:25.925659,770.66
2025-11-13 10:59:26.925659,1137.64
2025-11-13 10:59:27.925659,955.16
2025-11-13 10:59:28.925659,1121.54
2025-11-13 10:59:29.925659,1026.49
2025-11-13 10:59:30.925659,900.68
2025-11-13 10:59:31.925659,898.37
2025-11-13 10:59:32.925659,1160.37
2025-11-13 10:59:33.925659,874.39
2025-11-13 10:59:34.925659,1058.21
2025-11-13 10:59:35.925659,1034.46
2025-11-13 10:59:36.925659,1092.55
2025-11-13 10:59:37.925659,991.08
2025-11-13 10:59:38.925659,754.09
2025-11-13 10:59:39.925659,892.9
2025-11-13 10:59:40.925659,863.55
2025-11-13 10:59:41.925659,1400.43
2025-11-13 10:59:42.925659,871.11
2025-11-13 10:59:43.925659,1084.13
2025-11-13 10:59:44.925659,1100.33
2025-11-13 10:59:45.925659,19.61
2025-11-13 10:59:46.925659,13.76
2025-11-13 10:59:47.925659,17.05
2025-11-13 10:59:48.925659,21.67
2025-11-13 10:59:49.925659,19.26
2025-11-13 10:59:50.925659,19.66
2025-11-13 10:59:51.925659,21.07
2025-11-13 10:59:52.925659,24.35
2025-11-13 10:59:53.925659,15.66
2025-11-13 10:59:54.925659,20.8
2025-11-13 10:59:55.925659,18.71
2025-11-13 10:59:56.925659,20.02
2025-11-13 10:59:57.925659,24.1
2025-11-13 10:59:58.925659,11.98
2025-11-13 10:59:59.925659,19.35
2025-11-13 11:00:00.925659,17.14
2025-11-13 11:00:01.925659,18.87
2025-11-13 11:00:02.925659,21.5
2025-11-13 11:00:03.925659,21.03
2025-11-13 11:00:04.925659,18.83
2025-11-13 11:00:05.925659,18.7
2025-11-13 11:00:06.925659,21.53
2025-11-13 11:00:07.925659,22.43
2025-11-13 11:00:08.925659,22.85
2025-11-13 11:00:09.925659,21.19
2025-11-13 11:00:10.925659,15.98
2025-11-13 11:00:11.925659,22.83
2025-11-13 11:00:12.925659,22.84
2025-11-13 11:00:13.925659,16.54
2025-11-13 11:00:14.925659,19.78
2025-11-13 11:00:15.925659,20.87
2025-11-13 11:00:16.925659,17.53
2025-11-13 11:00:17.925659,20.55
2025-11-13 11:00:18.925659,17.9
2025-11-13 11:00:19.925659,21.23
2025-11-13 11:00:20.925659,18.77
2025-11-13 11:00:21.925659,17.4
2025-11-13 11:00:22.925659,20.43
2025-11-13 11:00:23.925659,22.72
2025-11-13 11:00:24.925659,16.57
2025-11-13 11:00:25.925659,15.42
2025-11-13 11:00:26.925659,21.18
2025-11-13 11:00:27.925659,19.59
2025-11-13 11:00:28.925659,25.65
2025-11-13 11:00:29.925659,20.82
2025-11-13 11:00:30.925659,20.55
2025-11-13 11:00:31.925659,18.11
2025-11-13 11:00:32.925659,18.62
2025-11-13 11:00:33.925659,19.29
2025-11-13 11:00:34.925659,20.55
2025-11-13 11:00:35.925659,18.64
2025-11-13 11:00:36.925659,17.86
2025-11-13 11:00:37.925659,20.76
2025-11-13 11:00:38.925659,21.65
2025-11-13 11:00:39.925659,19.77
2025-11-13 11:00:40.925659,27.24
2025-11-13 11:00:41.925659,18.43
2025-11-13 11:00:42.925659,17.53
2025-11-13 11:00:43.925659,22.65
2025-11-13 11:00:44.925659,24.04
2025-11-13 11:00:45.925659,16.26
2025-11-13 11:00:46.925659,24.53
2025-11-13 11:00:47.925659,17.54
2025-11-13 11:00:48.925659,18.03
2025-11-13 11:00:49.925659,17.3
2025-11-13 11:00:50.925659,26.46
2025-11-13 11:00:51.925659,22.66
2025-11-13 11:00:52.925659,17.21
2025-11-13 11:00:53.925659,16.08
2025-11-13 11:00:54.925659,15.43
2025-11-13 11:00:55.925659,20.47
2025-11-13 11:00:56.925659,24.04
2025-11-13 11:00:57.925659,20.76
2025-11-13 11:00:58.925659,22.29
2025-11-13 11:00:59.925659,22.71
2025-11-13 11:01:00.925659,18.18
2025-11-13 11:01:01.925659,23.47
2025-11-13 11:01:02.925659,18.23
2025-11-13 11:01:03.925659,25.05
2025-11-13 11:01:04.925659,19.25
2025-11-13 11:01:05.925659,13.65
2025-11-13 11:01:06.925659,23.38
2025-11-13 11:01:07.925659,24.57
2025-11-13 11:01:08.925659,21.03
2025-11-13 11:01:09.925659,25.26
2025-11-13 11:01:10.925659,18.11
2025-11-13 11:01:11.925659,21.39
2025-11-13 11:01:12.925659,21.16
2025-11-13 11:01:13.925659,18.06
2025-11-13 11:01:14.925659,19.3
2025-11-13 11:01:15.925659,17.91
2025-11-13 11:01:16.925659,13.7
2025-11-13 11:01:17.925659,18.55
2025-11-13 11:01:18.925659,20.95
2025-11-13 11:01:19.925659,26.36
2025-11-13 11:01:20.925659,21.55
2025-11-13 11:01:21.925659,16.35
2025-11-13 11:01:22.925659,19.73
2025-11-13 11:01:23.925659,17.04
2025-11-13 11:01:24.925659,19.58
2025-11-13 11:01:25.925659,17.98
2025-11-13 11:01:26.925659,21.77
2025-11-13 11:01:27.925659,21.5
2025-11-13 11:01:28.925659,23.27
2025-11-13 11:01:29.925659,19.94
2025-11-13 11:01:30.925659,17.21
2025-11-13 11:01:31.925659,17.74
2025-11-13 11:01:32.925659,18.06
2025-11-13 11:01:33.925659,23.45
2025-11-13 11:01:34.925659,22.31
2025-11-13 11:01:35.925659,22.89
2025-11-13 11:01:36.925659,18.98
2025-11-13 11:01:37.925659,15.68
2025-11-13 11:01:38.925659,21.23
2025-11-13 11:01:39.925659,19.14
2025-11-13 11:01:40.925659,19.39
2025-11-13 11:01:41.925659,18.67
2025-11-13 11:01:42.925659,23.1
2025-11-13 11:01:43.925659,25.9
2025-11-13 11:01:44.925659,55.69
2025-11-13 11:01:45.925659,42.98
2025-11-13 11:01:46.925659,64.44
2025-11-13 11:01:47.925659,50.88
2025-11-13 11:01:48.925659,53.89
2025-11-13 11:01:49.925659,61.3
2025-11-13 11:01:50.925659,70.19
2025-11-13 11:01:51.925659,65.58
2025-11-13 11:01:52.925659,53.72
2025-11-13 11:01:53.925659,65.65
2025-11-13 11:01:54.925659,51.88
2025-11-13 11:01:55.925659,65.54
2025-11-13 11:01:56.925659,82.17
2025-11-13 11:01:57.925659,77.65
2025-11-13 11:01:58.925659,60.51
2025-11-13 11:01:59.925659,61.24
2025-11-13 11:02:00.925659,58.64
2025-11-13 11:02:01.925659,55.21
2025-11-13 11:02:02.925659,57.4
2025-11-13 11:02:03.925659,81.64
2025-11-13 11:02:04.925659,58.4
